id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
000a2a80-6e9b-5a2d-8a95-175a0045feec,55729,ASASSN-V J171224.98+083346.6,CSS_J171224.9+083346,258.10408,8.56294,29.34457,25.87556,16.13,0.6,,ROT:,0.872,1.0,0.8,2458149.13402,4395341441920099840,16.229568,0.003437,16.8526,0.010702,15.439604,0.006858,1.412996,0.766,0.0598,12.8138,-9.224,0.058,-20.192,0.048,91.1683826682388,1154.16797,J171225.01+083345.9,14.593,0.038,14.072,0.041,13.92,0.059,13.507,0.024,13.474,0.03,11.662,0.3,8.195,,0.673,0.033,3.467,,,,,,,,,,,,,0.144,-0.203836703134197,-0.967615961727685,0.148895765773205,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:57 UTC,2021-08-05 18:02:19 UTC,EDR3 4395341441920099712,,,,,,TIC 459485257,22.199,1.399
000a34eb-0e22-5c6c-9e32-4b01de4b447d,189097,ASASSN-V J184200.59-502139.2,AH Tel,280.50246,-50.36089,345.36176,-19.13487,13.1,1.12,145.1157541,SR,0.999,0.35,0.8,2456881.60912,6655853510867534848,11.506504,0.010376,13.420181,0.052771,10.192122,0.030645,3.228059,0.148,0.0412,3.5936,-5.288,0.032,-0.041,0.03,5.47669684244521,4576.82324,J184200.48-502138.2,8.165,0.026,7.276,0.021,6.958,0.031,6.876,0.064,6.754,0.021,6.393,0.017,6.038,0.051,1.207,0.122,0.355,58688451,12.785,0.108,14.438,0.059,13.526,0.078,12.133,0.098,10.743,0.198,1.653,0.065,0.116284047297004,-0.627262271884765,-0.770077958790012,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:51 UTC,2021-08-05 16:44:09 UTC,EDR3 6655853510867534592,,,,,,TIC 158097209,5.289,1.179
000a461b-e1f4-5f26-bbf9-379ace420980,313438,ASASSN-V J121248.89-623031.8,ASAS J121248-6230.4,183.20369,-62.50883,298.49132,0.02945,11.32,0.16,,ROT:,0.512,0.93,0.81,2457830.70508,6054488064306079744,11.352208,0.012822,11.530498,0.006856,9.869184,0.005897,1.661314,1.3911,0.4163,3.3,-9.87,0.676,-1.607,1.207,39.0128177353286,5894.2417,J121248.83-623031.9,8.775,0.018,8.103,0.034,7.955,0.023,7.796,0.024,7.817,0.02,8.161,0.052,7.51,,0.82,-0.021,0.651,53742079,11.326,0.037,12.629,0.04,12.005,0.037,10.759,0.04,10.124,0.12,1.303,5.575,-0.460890485934068,-0.0257975540620444,-0.887081983911225,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:38 UTC,2021-08-05 16:38:48 UTC,EDR3 6054488059982875392,,,,,,TIC 382288432,,
000a634d-eb9a-5ca2-84bc-37f586674815,104614,ASASSN-V J073601.25+180828.6,ASAS J073601+1808.5,114.00522,18.14128,201.21655,17.78604,9.32,0.53,,ROT:,0.43,0.7,0.87,2456313.94081,671410182729275776,8.765159,0.003071,9.12651,0.005893,8.233551,0.005334,0.892959,18.6634,0.0182,1023.7874,-17.958,0.019,-84.35,0.014,7644.66249678601,53.4725571,J073601.13+180828.6,7.649,0.02,7.327,0.038,7.245,0.018,7.147,0.03,7.225,0.019,7.213,0.018,7.12,0.107,0.404,-0.078,0.093,5463191,8.939,0.031,9.615,0.004,9.505,0.527,8.763,0.062,8.566,0.004,0.676,0.036,-0.386597527026932,0.868099403664472,0.311361168828178,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:30 UTC,2021-08-05 17:03:42 UTC,EDR3 671410182729275776,GALEX J073601.1+180828,20.0462,0.187,14.8076,0.0091,TIC 70332785,86.24,0.895
000a7906-dec3-569b-9f3a-fe9b66bda955,AP28570412,ASASSN-V J190556.82-181742.4,ATLASJ286.4866-18.2948,286.48674,-18.29511,18.03961,-11.33808,15.76,0.26,35.3188617,ROT,0.997,0.72,0.64,2457565.96306,4087341228245496832,15.28143,0.004577,15.941673,0.013783,14.497979,0.010711,1.443694,0.1732,0.0333,5.1949,0.574,0.035,-2.115,0.031,2.15260126612528,4825.66895,J190556.80-181741.5,13.561,0.025,12.904,0.026,12.761,0.029,12.611,0.024,12.643,0.028,11.6,,8.355,,0.8,-0.032,3.245,28570412,15.753,0.0,16.812,0.192,16.289,0.082,15.405,0.017,14.936,0.298,1.059,0.214,0.269448323470389,-0.910415959049882,-0.313911424587065,The ASAS-SN Catalog of Variable Stars: V,true,true,false,2019-05-23 08:41:35 UTC,2021-08-05 17:07:33 UTC,EDR3 4087341228245496576,,,,,,TIC 896869,2.192,0.962
000a876b-3489-5e42-9997-d513bb22e498,494417,ASASSN-V J165621.23-203414.0,,254.08853,-20.57063,0.66272,13.93565,13.5,0.92,,L,0.999,0.14,0.99,2457485.82771,4127194465990438400,11.651925,0.00357,13.495163,0.006397,10.36005,0.004863,3.135113,0.2903,0.0363,8.0067,-2.084,0.041,-7.706,0.03,10.8760741921493,3479.06689,J165621.22-203414.2,8.266,0.029,7.254,0.033,6.91,0.021,6.884,0.068,6.917,0.021,6.615,0.02,6.246,0.073,1.356,-0.033,0.369,29581651,13.381,0.033,15.273,0.047,14.287,0.054,12.654,0.055,10.963,0.147,1.893,0.364,-0.2566717646939,-0.900369095547765,-0.351361775085764,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:13 UTC,2021-08-05 17:06:07 UTC,EDR3 4127194465990438400,,,,,,TIC 221493850,7.983,1.185
000a8a10-c0e6-50f7-836e-4d7302db6724,J190505.45+220225.3,ASASSN-V J190505.45+220225.3,ATLASJ286.2727+22.0403,286.2727,22.04035,54.14535,7.0074,14.5,0.21,0.3923511,EW,0.846,0.23,0.89,2457153.95943,4520687726004471808,14.135659,0.003707,14.908055,0.008139,13.27445,0.008367,1.633605,1.5014,0.0167,90.1293,0.459,0.015,-12.767,0.016,92.8976559775517,651.842896,J190505.44+220225.3,12.199,0.025,11.723,0.032,11.625,0.02,11.378,0.023,11.381,0.021,11.449,0.189,8.544,,0.574,-0.003,2.905,,,,,,,,,,,,,0.931,0.259731601579382,-0.889786396983118,0.375259460753237,The ASAS-SN Catalog of Variable Stars: IX,true,true,false,2019-09-30 17:16:14 UTC,2021-08-10 17:43:48 UTC,EDR3 4520687726004471936,,,,,,TIC 451631056,12.775,1.062
000a9d65-9a4d-513c-9816-a440a1055978,AP24719114,ASASSN-V J063716.08+201208.7,ATLASJ099.3168+20.2022,99.31698,20.20241,193.3184,6.07673,14.63,0.23,0.3178836,EW,1.0,0.35,0.83,2457407.71787,3372025690776117248,14.720732,0.00749,14.95504,0.020174,14.071522,0.018109,0.883518,1.2107,0.0832,14.5471,-4.063,0.086,0.539,0.072,23.4940798127377,826.90387,J063716.05+201208.2,13.392,0.023,13.021,0.028,12.957,0.028,12.871,0.024,12.947,0.032,11.776,,8.45,,0.435,-0.076,3.326,24719114,14.827,0.212,15.469,0.217,15.199,0.308,14.581,0.154,14.374,0.14,0.642,0.321,-0.151936173447739,0.926097883659128,0.345337673994806,The ASAS-SN Catalog of Variable Stars: IX,true,true,false,2019-05-23 08:41:48 UTC,2021-08-10 17:44:14 UTC,EDR3 3372025690776117504,,,,,,TIC 55113136,4.098,3.397
000aaf26-c3dc-5a48-9f13-c44453172ceb,442390,ASASSN-V J170745.90-160534.6,R Oph,256.94126,-16.09294,6.04374,14.32147,10.52,4.48,303.7119048,M,1.0,0.14,0.93,2457566.88748,4135957440527185408,7.544633,0.038299,11.809308,0.177804,5.923755,0.096373,5.885553,1.886,0.1066,17.6953,-25.612,0.119,-23.655,0.087,316.445965329322,522.23053,J170745.77-160534.2,2.52,0.288,1.614,0.218,1.152,0.258,-1.715,,-1.458,,-0.471,0.34,-1.127,0.006,1.368,-0.257,0.656,29749838,11.87,1.005,13.201,0.874,12.171,1.488,10.22,0.57,,,1.331,0.52,-0.217095640738217,-0.935965658629113,-0.277196263754462,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:57:04 UTC,2021-08-05 17:23:51 UTC,EDR3 4135957440527185536,,,,,,TIC 399538525,34.864,1.276
000ad65b-dda8-5e15-b566-1bf6c9b9adf4,AP573709,ASASSN-V J042014.48+225520.8,,65.06032,22.92245,173.23964,-18.95326,14.5,0.28,1.4627882,EA,1.0,0.35,0.84,2456918.01645,148687889434101248,14.293763,0.002944,14.712341,0.004524,13.703383,0.005256,1.008958,0.7662,0.0233,32.8242,3.158,0.03,-7.276,0.02,30.9118713893227,1216.25244,J042014.47+225520.6,13.033,0.023,12.657,0.022,12.58,0.025,12.51,0.023,12.518,0.027,12.216,0.398,8.844,,0.453,-0.008,3.372,573709,14.583,0.071,15.369,0.06,14.927,0.052,14.337,0.064,14.388,0.612,0.786,0.228,0.388366294237082,0.835148586424904,0.389484865037194,The ASAS-SN Catalog of Variable Stars: IX,true,true,true,2019-08-02 14:23:00 UTC,2021-08-10 17:42:56 UTC,EDR3 148687889434101248,GALEX J042014.4+225520,,,20.4969,0.1527,TIC 17230155,7.932,1.023
000adcc0-f972-58cd-badc-fbe0c035a2be,AP42117699,ASASSN-V J101013.77-425852.2,,152.55739,-42.98118,274.1438,10.701,12.0,0.11,203.790575,SR,0.996,0.79,0.63,2457855.56611,5415450497466334208,10.872786,0.002914,12.255285,0.005377,9.714676,0.004281,2.540609,0.3282,0.0264,12.4354,-3.865,0.024,3.189,0.025,7.70137295722797,3084.01001,J101013.77-425852.2,7.998,0.032,7.101,0.046,6.83,0.044,6.687,0.069,6.83,0.021,6.653,0.016,6.512,0.062,1.168,-0.143,0.141,42117699,11.937,0.055,13.608,0.038,12.727,0.019,11.353,0.021,10.141,0.173,1.671,0.144,-0.649255361326819,0.337154824875889,-0.681758094819042,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:52 UTC,2021-08-05 17:47:47 UTC,EDR3 5415450497471360128,,,,,,TIC 260411658,5.011,1.013
000ae78a-cd92-5f32-8ca4-c726ef250b8f,AP45333493,ASASSN-V J092626.22-341551.4,,141.60927,-34.26429,261.75896,11.75104,14.24,0.29,2.7273929,EA,1.0,0.4,0.81,2458224.71452,5629695492101725184,14.377107,0.002898,14.780221,0.004378,13.801706,0.004527,0.978515,0.9781,0.0178,55.0892,-0.508,0.013,-2.985,0.015,14.6151982872567,982.014221,J092625.89-341549.3,13.104,0.029,12.758,0.027,12.644,0.031,12.636,0.023,12.683,0.024,12.384,,9.274,,0.46,-0.047,3.11,45333493,14.811,0.115,15.493,0.164,15.196,0.128,14.64,0.033,,,0.683,0.223,-0.647765999813016,0.513242386104186,-0.563011067912813,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:34 UTC,2021-08-05 18:16:23 UTC,EDR3 5629695492101724928,GALEX J092625.9-341549,,,20.2729,0.1693,TIC 24683507,3.028,1.014
000af5c3-9597-5a16-8a50-e86af6f1b12f,111114,ASASSN-V J074142.59+380827.9,HD 61580,115.42747,38.14109,181.36656,25.71707,9.4,0.28,293.9287072,VAR,0.312,0.83,0.55,2456901.13491,896185131501232256,9.109716,0.002814,9.232017,0.003434,8.871821,0.004004,0.360195,4.3619,0.057,76.559,-17.573,0.065,-5.042,0.04,380.133952724348,227.96373,J074142.46+380828.1,8.597,0.023,8.516,0.021,8.48,0.014,8.448,0.023,8.469,0.02,8.466,0.024,8.397,0.305,0.117,-0.021,0.069,6214283,,,,,10.17,0.0,,,,,,0.055,-0.337694771928744,0.710304436694592,0.617600071424844,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:21 UTC,2021-08-05 17:48:58 UTC,EDR3 896185131501232256,GALEX J074142.5+380827,15.5186,0.0167,12.5623,0.0022,TIC 67564286,18.282,3.193
000b07e8-3b33-5fba-8a7f-2ca409d87d21,644709,ASASSN-V J181344.66-285847.5,MACHO 111.24657.338,273.43608,-28.97986,3.01833,-5.36232,14.95,0.34,,ROT:,0.551,0.92,0.8,2457840.80396,4050585959028081152,16.497787,0.00473,17.334288,0.03492,15.387447,0.017016,1.94684,0.2035,0.0665,3.0584,-6.402,0.073,-7.492,0.058,7.61319976892907,6135.58203,J181344.73-285841.0,13.167,0.053,12.527,0.052,12.417,0.052,11.687,0.029,12.007,0.031,11.528,,9.167,,0.75,-0.32,2.361,27882710,,,,,15.23,0.058,14.167,0.023,13.855,0.073,,0.474,0.0524305148871538,-0.873217444011974,-0.484502153330471,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:40 UTC,2021-08-05 16:47:40 UTC,EDR3 4050585959028081280,,,,,,TIC 249546721,9.855,1.051
000b0d68-fcb2-5b39-b3c9-1bbdf55c0a14,62390,ASASSN-V J211840.01+213307.0,NSVS J2118399+213303,319.66669,21.55195,70.8945,-19.17355,13.34,1.71,294.3852867,SR,1.0,0.6,0.68,2457937.87189,1791372172729566976,10.706572,0.007875,13.299615,0.037536,9.258248,0.017966,4.041367,0.5463,0.0403,13.5658,-4.4,0.043,-3.146,0.028,15.4478012016078,1659.69739,J211840.02+213307.1,6.825,0.03,5.792,0.047,5.391,0.027,5.163,0.206,5.071,0.085,4.124,0.012,2.795,0.02,1.434,0.092,1.329,9869578,13.351,0.042,14.997,0.032,14.148,0.031,12.434,0.022,10.029,0.023,1.646,0.134,0.708996427726511,-0.601981684480893,0.367344684214421,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:32 UTC,2021-08-05 17:46:48 UTC,EDR3 1791372172729566976,,,,,,TIC 257515573,5.409,1.002
000b130c-9042-5486-b285-97500bdabca5,101006,ASASSN-V J221513.05+760827.2,NSVS 121593,333.80437,76.14088,113.89463,16.09098,13.58,0.52,0.4771859,EW,1.0,0.03,0.99,2457927.00111,2280593519252915456,13.296657,0.009715,13.859123,0.028946,12.584908,0.02804,1.274216,1.4229,0.0103,138.3046,-3.857,0.012,1.535,0.011,28.5405913383849,689.432434,J221513.29+760827.3,11.589,0.023,11.247,0.03,11.147,0.026,11.2,0.023,11.218,0.022,11.079,0.101,9.252,,0.442,-0.018,1.827,16105334,13.909,0.203,14.82,0.13,14.25,0.197,13.493,0.182,13.076,0.228,0.911,0.567,0.214933193902069,-0.105739881284025,0.97088763493264,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:09 UTC,2021-08-05 16:47:48 UTC,EDR3 2280593519252915456,GALEX J221513.3+760827,,,20.5055,0.1321,TIC 366679722,4.151,1.002
000b4f0d-8f8f-5e8f-addd-7f53e63d1533,583565,ASASSN-V J154125.38+155813.5,CSS_J154125.3+155813,235.35575,15.97042,26.05247,49.14259,17.23,0.84,,VAR,0.433,0.98,0.8,2457473.08586,1196112039333537024,18.03544,0.003459,18.366394,0.022107,17.576757,0.015915,0.789637,-0.0017,0.1557,-0.0108,-7.15,0.134,-14.927,0.161,15.5430112452546,5047.41699,J154125.34+155813.2,,,,,,,16.628,0.076,16.961,0.342,13.1,,9.264,,,-0.333,3.836,,,,,,,,,,,,,0.032,-0.546538190389708,-0.790944630811249,0.275141050075048,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:30 UTC,2021-08-05 17:25:22 UTC,EDR3 1196112039333537024,GALEX J154125.3+155813,,,21.7062,0.37,TIC 1100701523,16.551,0.965
000b5aa4-d845-5cc6-bdee-856c9517816a,355857,ASASSN-V J174256.63-244803.2,OGLE-BLG-LPV-021169,265.73596,-24.80089,3.21385,2.67117,16.29,0.54,249.01329,SR,0.999,0.94,0.58,2457823.79942,4068013360106368000,15.432113,0.004196,18.14541,0.038104,13.986537,0.013105,4.158874,0.0325,0.0528,0.6153,-8.261,0.06,-3.006,0.035,5.56598978353304,7486.34668,J174256.65-244802.3,11.013,0.064,9.677,0.054,8.906,,8.348,0.022,8.427,0.02,8.127,0.026,7.703,0.203,2.107,-0.079,0.424,28140431,,,,,,,,,13.46,0.026,,1.46,-0.0674953658352379,-0.90525824860296,-0.419466183293802,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:48 UTC,2021-08-05 17:08:24 UTC,EDR3 4068013360106368128,,,,,,TIC 202719433,8.791,0.94
000b6844-2852-5637-be2b-e92e4ef8c8d9,408076,ASASSN-V J145423.32-602728.1,GDS_J1454233-602727,223.59717,-60.4578,317.53122,-1.11897,13.92,0.98,16.0149955,DCEP,0.671,0.1,0.95,2458187.78209,5877982466278766592,12.267874,0.008675,14.227474,0.031994,10.947067,0.024935,3.280407,0.1773,0.0267,6.6339,-5.231,0.022,-3.529,0.023,4.55681592848269,6563.75293,J145423.39-602728.0,8.171,0.023,7.378,0.033,6.976,0.023,6.544,0.055,6.707,0.02,6.842,0.02,6.528,0.07,1.195,-0.163,0.314,49738656,13.997,0.158,16.706,0.179,15.505,0.234,12.945,0.143,11.7,0.417,2.709,2.965,-0.35708020851728,-0.340009257115435,-0.869992775694756,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:46 UTC,2021-08-05 17:26:49 UTC,EDR3 5877982466278766208,,,,,,TIC 295994747,6.31,0.872
000bac5a-f1b4-5603-93ca-231d1d94185e,647846,ASASSN-V J161121.73-574316.2,KELT J161121.73-574316.2,242.84053,-57.72116,327.15537,-4.58197,12.96,2.6,240.8363402,VAR,0.426,0.87,0.6,2457879.69265,,20.82379,0.016125,20.867985,0.179295,18.085094,0.162359,2.78289,0.1906,1.9455,0.098,-7.339,2.747,-8.625,2.106,22.9662888360694,2337.32349,J161122.15-574315.4,7.261,0.023,6.286,0.031,5.902,0.017,5.734,0.134,5.88,0.046,5.728,0.015,5.542,0.042,1.359,-0.146,0.186,48423221,12.569,0.0,14.53,0.0,13.422,0.032,11.788,0.04,10.031,0.026,1.961,0.409,-0.243772588380803,-0.475156610730078,-0.845459118132644,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:57:04 UTC,2021-08-05 16:27:56 UTC,EDR3 5835273380173271552,,,,,,TIC 1215825566,11.325,1.053
000bb30b-f8b3-552b-b9ad-885c80fd548a,AP2961805,ASASSN-V J005644.66+502348.5,,14.18609,50.39681,123.79797,-12.46601,13.55,0.22,16.1320866,EB,0.618,0.4,0.8,2457333.77784,403014996343618688,15.098988,0.002772,15.418516,0.003077,14.604446,0.003997,0.81407,0.5454,0.0292,18.7043,-2.892,0.025,-0.227,0.024,8.01445144953049,1715.68115,J005644.48+502347.1,14.063,0.028,13.823,0.035,13.707,0.039,13.532,0.025,13.629,0.033,12.772,,9.044,,0.356,-0.097,3.728,2961805,15.211,0.081,15.774,0.184,15.477,0.082,14.992,0.063,14.771,0.075,0.563,0.168,0.618027256002931,0.156225298698435,0.770477752361529,The ASAS-SN Catalog of Variable Stars: IX,true,true,true,2019-08-02 14:23:00 UTC,2021-08-10 17:50:30 UTC,EDR3 403014996343618688,,,,,,TIC 354105224,2.901,1.045
000bc958-5808-5ed4-82a9-678344fae490,463569,ASASSN-V J191322.11+263237.9,,288.34254,26.54377,59.05501,7.3364,16.31,2.35,177.0,M,0.963,0.1,0.96,2457577.99902,2036223967621109760,13.884834,0.026113,18.043482,0.118288,12.028931,0.113186,6.014551,0.0685,0.0584,1.1724,-2.267,0.048,-7.094,0.061,4.59257709337191,7686.48828,J191322.11+263237.7,8.068,0.03,7.172,0.023,6.581,0.023,6.323,0.077,5.743,0.037,4.953,0.015,4.233,0.026,1.487,0.58,0.72,,,,,,,,,,,,,0.308,0.281526060600902,-0.849140822059301,0.44688135060102,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:01 UTC,2021-08-05 16:33:31 UTC,EDR3 2036223967621109632,,,,,,TIC 403297407,7.448,1.129
000bf9ea-d6ec-5030-b3fc-baf35e339623,AP10138964,ASASSN-V J200656.25+152931.2,,301.73437,15.492,55.5483,-8.95496,13.56,0.14,1.5476556,EA,0.68,0.29,0.86,2457222.9056,1807801625229986304,13.146873,0.003511,13.800057,0.002915,12.281611,0.003859,1.518446,-2.0336,0.3768,-5.3976,0.027,0.36,-1.909,0.243,2.5728492283594,3517.33203,J200656.23+152930.8,11.13,0.018,10.472,0.017,10.276,0.016,10.182,0.023,10.319,0.021,10.183,0.057,8.806,,0.854,-0.137,1.377,10138964,13.586,0.18,14.873,0.09,14.164,0.025,13.027,0.01,12.643,0.069,1.287,0.225,0.506871829069646,-0.819595324179096,0.267103825280271,The ASAS-SN Catalog of Variable Stars: IX,true,true,true,2019-08-02 14:23:00 UTC,2021-08-10 17:43:49 UTC,EDR3 1807801625229986304,GALEX J200656.2+152930,,,19.6558,0.0952,TIC 86242045,1.91,24.333
000c2a6a-4304-52fc-96a6-da86711e7b4d,94330,ASASSN-V J160911.93+371057.6,CSS_J160912.0+371059,242.29971,37.18268,59.42153,47.44602,15.28,0.25,0.3069729,EW,1.0,0.5,0.74,2456882.79242,1378327130673755136,15.243825,0.004742,15.614576,0.016631,14.626008,0.013241,0.988568,0.8291,0.0209,39.5897,1.562,0.023,-17.368,0.026,70.7660122185135,1168.02661,J160912.11+371058.8,13.881,0.028,13.466,0.04,13.387,0.037,13.151,0.025,13.176,0.027,12.542,0.278,9.764,,0.494,-0.025,2.778,8391485,15.387,0.116,16.086,0.057,15.686,0.062,15.106,0.075,14.797,0.061,0.699,0.013,-0.370349106827976,-0.705402424286103,0.604358303395436,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:00 UTC,2021-08-05 18:10:04 UTC,EDR3 1378327130673755264,GALEX J160912.0+371058,,,20.6358,0.1958,TIC 310507055,17.438,0.955
000c53db-b3e8-5b51-aeb2-47f09fe57403,AP14334748,ASASSN-V J195240.58+484414.2,Gaia2086931588458107392,298.1691,48.73729,82.56882,10.8234,11.86,0.19,361.6202106,SR,0.986,0.61,0.72,2457860.09855,2086931588458107392,10.921315,0.003995,12.181878,0.015076,9.813252,0.008454,2.368626,0.2598,0.0131,19.8355,-0.09,0.016,-1.187,0.015,1.61359830849173,3496.86133,J195240.58+484414.2,8.187,0.023,7.281,0.018,7.051,0.016,6.893,0.056,7.084,0.02,6.883,0.017,6.73,0.062,1.136,-0.191,0.153,14334748,12.018,0.078,13.767,0.096,12.836,0.098,11.467,0.09,10.391,0.165,1.749,0.145,0.311339667414436,-0.581398706010002,0.751693525410565,The ASAS-SN Catalog of Variable Stars: IX,true,true,false,2019-08-02 14:23:08 UTC,2021-08-10 17:48:39 UTC,EDR3 2086931588458107392,,,,,,TIC 28449083,1.19,0.933
000c53e3-99aa-5ca6-9379-e078985a9e3d,656964,ASASSN-V J181558.02-283151.3,,273.99163,-28.53101,3.64627,-5.58129,15.79,0.78,47.51,SR,0.976,0.76,0.58,2457600.50293,4050617814796028928,12.968781,0.007548,15.140253,0.032363,11.612377,0.018063,3.527876,0.072,0.0335,2.1502,-4.131,0.039,-5.606,0.029,5.06207994963354,6520.5791,J181558.02-283151.1,9.356,0.021,8.422,0.04,8.039,0.034,7.884,0.024,8.041,0.02,7.543,0.019,7.268,0.168,1.317,-0.157,0.275,,,,,,,,,,,,,0.403,0.0611571277468556,-0.876427551462173,-0.477634329549055,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:01 UTC,2021-08-05 16:45:52 UTC,EDR3 4050617814796028928,,,,,,TIC 378638381,6.964,0.736
000c8ba9-90bd-58f4-b1b9-41d3aed4f136,346036,ASASSN-V J122340.73-644417.3,GDS_J1223407-644417,185.91972,-64.73814,299.97442,-2.02591,15.54,0.7,224.1368118,SR,1.0,0.67,0.69,2457591.46582,6053409718310023168,12.903097,0.004355,15.832568,0.019906,11.441986,0.01003,4.390582,0.156,0.0443,3.5176,-6.882,0.043,0.559,0.053,7.07221560943444,4627.70312,J122340.73-644417.3,8.777,0.027,7.656,0.034,7.188,0.033,6.978,0.03,7.038,0.02,6.718,0.017,6.389,0.048,1.589,-0.06,0.329,,,,,,,,,,,,,1.18,-0.424480221741139,-0.044013426380114,-0.90436682803433,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:33 UTC,2021-08-05 17:04:57 UTC,EDR3 6053409718310022656,,,,,,TIC 311581599,6.905,0.931
000c912f-d003-52e5-bb11-6b8e58a375b3,113141,ASASSN-V J191408.18-595550.4,ASAS J191408-5955.8,288.53407,-59.93067,336.63139,-26.0216,8.97,0.51,665.5896526,VAR,0.705,0.76,0.62,2456801.72612,6638333239755878400,8.828566,0.00322,8.984849,0.00375,8.495393,0.004069,0.489456,2.7512,0.3277,8.3968,2.422,0.264,10.518,0.221,152.796450027249,334.824799,J191408.08-595549.5,8.197,0.02,8.053,0.027,7.981,0.021,7.941,0.026,7.961,0.02,7.947,0.021,7.892,0.157,0.216,-0.02,0.055,,,,,,,,,,,,,0.056,0.159267237876722,-0.47506062833394,-0.865419751534527,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:47 UTC,2021-08-05 18:03:16 UTC,EDR3 6638333239755878784,GALEX J191407.5-595550,,,13.938,0.0069,TIC 271523213,10.793,18.315
000ca87c-617e-501a-84f4-d1ebf64f0a1e,109404,ASASSN-V J214020.87+130357.0,Loneos-RR 795,325.08694,13.06583,67.64596,-28.65729,16.93,0.77,0.6114754,RRAB,0.946,0.85,0.54,2457529.0118,1767456523515163136,16.827768,0.011985,17.12438,0.044057,16.3241,0.03698,0.80028,-0.0706,0.0712,-0.9915,0.548,0.055,-2.827,0.065,2.46054734399155,5547.30908,J214020.84+130357.0,15.555,0.056,15.423,0.096,15.416,0.187,15.383,0.039,15.597,0.109,12.807,,9.036,,0.139,-0.214,3.771,,,,,,,,,,,,,0.164,0.798791875186604,-0.557515659516387,0.226070408346333,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:05 UTC,2021-08-05 17:07:01 UTC,EDR3 1767456523515163008,GALEX J214020.8+130357,,,21.6217,0.2398,TIC 301759009,2.88,0.961
000cafd0-cae9-5c1e-a7c9-568458fcb87d,J170159.25-480238.2,ASASSN-V J170159.25-480238.2,,255.49687,-48.04395,339.4475,-3.76228,14.53,0.38,,L,0.993,0.34,0.93,2457813.80017,5938982130100187136,11.740148,0.004698,15.031612,0.021237,10.229138,0.010642,4.802474,0.5862,0.0696,8.4227,-3.949,0.091,-5.252,0.073,18.5764307438415,1676.67102,J170159.26-480238.0,7.157,0.024,6.032,0.033,5.512,0.018,5.355,0.186,5.388,0.062,5.22,0.015,4.99,0.047,1.645,-0.033,0.23,,,,,,,,,,,,,1.426,-0.167429505674463,-0.647255993170471,-0.743657878284438,The ASAS-SN Catalog of Variable Stars: IX,false,true,true,2019-09-30 17:16:10 UTC,2021-08-10 17:45:38 UTC,EDR3 5938982130100186880,,,,,,TIC 211965968,6.571,1.036
