id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
e7c36192-2bce-5087-a783-faa0f541566a,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456532.9921,bb,11.037,0.02,147.595,2.716,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e8ae753c-9e4d-5239-85e6-27f8dd3ccf45,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457244.06265,bb,11.017,0.02,150.316,2.766,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
ec4606ea-2a50-5032-ba62-f63289be96f8,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456992.79699,bb,11.011,0.02,151.217,2.782,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
eca430df-5320-5834-a54b-65ac0d11ee3c,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458448.85755,bb,11.062,0.02,144.242,2.654,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
ef13ad43-dc7e-5558-ae7b-9f4a701fb7fb,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458406.88434,bb,11.044,0.02,146.615,2.698,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
ef4de054-588d-57b3-8c48-bf61ef120a4e,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457247.06694,bb,11.019,0.02,150.136,2.762,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
ef7ad847-7a2a-51cb-a81f-24304dd17dfb,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457318.92576,bb,11.035,0.02,147.828,2.72,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f2545a90-e444-538e-b78c-bb1c519770e4,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457602.97858,bb,11.035,0.02,147.936,2.722,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f2c0e51f-2a64-51ed-ade5-33cb913b8a34,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457273.92576,bb,11.019,0.02,150.065,2.761,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f3151f68-db6b-5a52-8180-68658ac02235,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458334.06348,bb,11.045,0.02,146.5,2.696,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f4986e86-577b-5d2f-a82d-4f5696e2322d,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457323.86577,bb,11.021,0.02,149.787,2.756,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f4e5a8e2-8745-517f-b293-11a99d5d192f,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457526.11812,bb,11.079,0.02,141.955,2.612,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f5fb0dcd-9257-582b-b5e3-e870853f39a9,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457973.02249,bb,11.079,0.02,141.946,2.612,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f61675a3-c8a5-517e-b298-9b7eebcb2e05,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457737.73921,bb,11.018,0.02,150.178,2.763,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f74b9665-a61a-5856-9352-8796abd474ee,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456491.0193,bb,11.057,0.02,144.956,2.667,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f7ee8ccb-85b9-51e1-aec0-fcd7aab60a5f,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456513.91836,bb,11.039,0.02,147.39,2.712,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f8949627-d5c6-5bfa-a012-3f6f18959dd2,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457388.75495,bb,11.036,0.02,147.771,2.719,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f9f349a4-cb35-5542-8e97-163a485bb6b2,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458101.81428,bb,11.069,0.02,143.273,2.636,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
f9f76111-215c-586e-a7e0-d2a97e7e6edb,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457288.8243,bb,11.032,0.02,148.325,2.729,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
fa486140-faf2-5c0c-b357-02a05172a14d,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457668.97927,bb,11.031,0.02,148.372,2.73,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
fb382cee-da41-595a-aa26-498ac1ca1b28,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457216.04235,bb,11.036,0.02,147.718,2.718,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
fb7f265a-29bb-555b-8ada-b17fc85cc126,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457212.02074,bb,11.036,0.02,147.727,2.718,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
fb9ca32d-3eeb-58e0-8293-38c7db151238,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457550.09322,bb,11.036,0.02,147.773,2.719,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
