id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
eb0170ef-b955-5962-964b-079158e0d30c,bd178638-277e-5285-bd32-c3f9a12adab8,2457545.07605,bb,16.794,99.99,0.455,0.147,2019-04-16 16:31:56 UTC,2019-04-16 16:31:56 UTC
eb574068-ff23-5965-b661-b81b11128941,bd178638-277e-5285-bd32-c3f9a12adab8,2457631.0469,bb,12.942,0.02,25.539,0.47,2019-04-16 16:31:48 UTC,2019-04-16 16:31:48 UTC
ed48f483-385c-5368-9b0f-8ba75352f39d,bd178638-277e-5285-bd32-c3f9a12adab8,2457021.74312,bb,16.641,99.99,0.64,0.169,2019-04-16 16:31:39 UTC,2019-04-16 16:31:39 UTC
ee576e03-aaa2-5614-9a4d-5bce5b58283d,bd178638-277e-5285-bd32-c3f9a12adab8,2457587.04985,bb,16.099,0.08819,1.394,0.113,2019-04-16 16:31:50 UTC,2019-04-16 16:31:50 UTC
f35011e7-b917-5ee5-963a-4da282590654,bd178638-277e-5285-bd32-c3f9a12adab8,2457213.0616,bb,14.653,0.03235,5.282,0.157,2019-04-16 16:31:39 UTC,2019-04-16 16:31:39 UTC
f437c099-a8c8-51dd-bdae-e70b2baa5ba7,bd178638-277e-5285-bd32-c3f9a12adab8,2457980.05199,bb,16.762,99.99,0.406,0.151,2019-04-16 16:31:41 UTC,2019-04-16 16:31:41 UTC
f6898ca3-4b45-5483-828d-13adc2211747,bd178638-277e-5285-bd32-c3f9a12adab8,2457579.04712,bb,16.178,0.0931,1.297,0.111,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
f6d5d1e9-9603-51c7-9df9-77940353c0d6,bd178638-277e-5285-bd32-c3f9a12adab8,2458013.9828,bb,16.828,99.99,0.701,0.142,2019-04-16 16:32:04 UTC,2019-04-16 16:32:04 UTC
f7647968-c80a-5163-a514-581e42d1a069,bd178638-277e-5285-bd32-c3f9a12adab8,2458009.00923,bb,16.777,99.99,0.455,0.149,2019-04-16 16:31:41 UTC,2019-04-16 16:31:41 UTC
f859cd39-ddac-55fb-9331-93db3426eaf5,bd178638-277e-5285-bd32-c3f9a12adab8,2457385.77361,bb,12.106,0.02,55.131,1.014,2019-04-16 16:31:49 UTC,2019-04-16 16:31:49 UTC
f85fbeea-5d38-5940-b86c-f3f8210af545,bd178638-277e-5285-bd32-c3f9a12adab8,2457616.90345,bb,13.329,0.02198,17.883,0.362,2019-04-16 16:31:39 UTC,2019-04-16 16:31:39 UTC
f868a00e-3775-5c69-a668-20a4b0270f64,bd178638-277e-5285-bd32-c3f9a12adab8,2457990.07007,bb,16.784,99.99,0.443,0.148,2019-04-16 16:31:50 UTC,2019-04-16 16:31:50 UTC
fac022d8-70d2-5b48-a487-72708eff5369,bd178638-277e-5285-bd32-c3f9a12adab8,2457263.06388,bb,16.593,0.12107,0.884,0.098,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
